400,0.06070
401,0.06000
402,0.06020
403,0.05930
404,0.05960
405,0.05920
406,0.05960
407,0.05930
408,0.05920
409,0.05900
410,0.05820
411,0.05840
412,0.05750
413,0.05750
414,0.05730
415,0.05720
416,0.05710
417,0.05670
418,0.05640
419,0.05680
420,0.05610
421,0.05610
422,0.05600
423,0.05570
424,0.05570
425,0.05520
426,0.05560
427,0.05510
428,0.05510
429,0.05460
430,0.05480
431,0.05410
432,0.05460
433,0.05440
434,0.05460
435,0.05410
436,0.05380
437,0.05400
438,0.05350
439,0.05360
440,0.05370
441,0.05370
442,0.05340
443,0.05300
444,0.05290
445,0.05320
446,0.05320
447,0.05310
448,0.05270
449,0.05270
450,0.05240
451,0.05250
452,0.05260
453,0.05260
454,0.05240
455,0.05150
456,0.05200
457,0.05150
458,0.05160
459,0.05130
460,0.05080
461,0.05100
462,0.05150
463,0.05110
464,0.05150
465,0.05070
466,0.05070
467,0.05080
468,0.05070
469,0.05030
470,0.05060
471,0.05060
472,0.05020
473,0.05030
474,0.04990
475,0.05020
476,0.04940
477,0.05000
478,0.04980
479,0.04940
480,0.04970
481,0.04900
482,0.04900
483,0.04870
484,0.04880
485,0.04870
486,0.04850
487,0.04830
488,0.04830
489,0.04820
490,0.04830
491,0.04800
492,0.04800
493,0.04800
494,0.04760
495,0.04750
496,0.04800
497,0.04750
498,0.04720
499,0.04730
500,0.04680
501,0.04780
502,0.04620
503,0.04690
504,0.04660
505,0.04640
506,0.04620
507,0.04610
508,0.04610
509,0.04570
510,0.04690
511,0.04640
512,0.04650
513,0.04630
514,0.04630
515,0.04570
516,0.04650
517,0.04640
518,0.04580
519,0.04600
520,0.04560
521,0.04590
522,0.04560
523,0.04620
524,0.04590
525,0.04600
526,0.04610
527,0.04560
528,0.04590
529,0.04540
530,0.04580
531,0.04600
532,0.04610
533,0.04560
534,0.04540
535,0.04600
536,0.04550
537,0.04540
538,0.04600
539,0.04580
540,0.04660
541,0.04590
542,0.04600
543,0.04620
544,0.04560
545,0.04600
546,0.04630
547,0.04630
548,0.04630
549,0.04530
550,0.04640
551,0.04670
552,0.04550
553,0.04680
554,0.04680
555,0.04720
556,0.04660
557,0.04640
558,0.04680
559,0.04800
560,0.04680
561,0.04650
562,0.04680
563,0.04610
564,0.04560
565,0.04720
566,0.04670
567,0.04650
568,0.04600
569,0.04760
570,0.04690
571,0.04510
572,0.04690
573,0.04590
574,0.04560
575,0.04590
576,0.04430
577,0.04440
578,0.04600
579,0.04460
580,0.04440
581,0.04410
582,0.04330
583,0.04290
584,0.04300
585,0.04300
586,0.04330
587,0.04270
588,0.04150
589,0.04430
590,0.04320
591,0.04280
592,0.04090
593,0.03970
594,0.04150
595,0.04130
596,0.04020
597,0.04150
598,0.04010
599,0.04020
600,0.03950
601,0.04040
602,0.03920
603,0.04040
604,0.03880
605,0.04130
606,0.03970
607,0.03980
608,0.03990
609,0.03990
610,0.03970
611,0.04010
612,0.03800
613,0.04000
614,0.03910
615,0.03960
616,0.03830
617,0.04010
618,0.04010
619,0.03970
620,0.04060
621,0.03960
622,0.04040
623,0.03920
624,0.03940
625,0.03900
626,0.03930
627,0.03980
628,0.04010
629,0.03760
630,0.03830
631,0.04050
632,0.04070
633,0.03860
634,0.04020
635,0.03900
636,0.03950
637,0.03920
638,0.04020
639,0.03870
640,0.03830
641,0.03950
642,0.03920
643,0.04060
644,0.03950
645,0.03980
646,0.03960
647,0.03920
648,0.04130
649,0.03840
650,0.03880
651,0.03920
652,0.03860
653,0.04070
654,0.03970
655,0.03890
656,0.03660
657,0.03930
658,0.03930
659,0.03910
660,0.03800
661,0.03910
662,0.03850
663,0.03790
664,0.03770
665,0.03940
666,0.03760
667,0.04110
668,0.03910
669,0.03910
670,0.03770
671,0.03970
672,0.03830
673,0.03790
674,0.03690
675,0.03920
676,0.03840
677,0.03810
678,0.03900
679,0.03810
680,0.03780
681,0.03700
682,0.03740
683,0.03890
684,0.03840
685,0.03680
686,0.03750
687,0.03800
688,0.03870
689,0.03700
690,0.03800
691,0.03890
692,0.03820
693,0.03880
694,0.03680
695,0.03990
696,0.03970
697,0.03940
698,0.03760
699,0.03780
700,0.03790
701,0.03710
702,0.03750
703,0.03840
704,0.03570
705,0.03710
706,0.03740
707,0.03840
708,0.03770
709,0.04010
710,0.03540
711,0.03960
712,0.03800
713,0.03890
714,0.03890
715,0.03690
716,0.03980
717,0.03760
718,0.03620
719,0.03940
720,0.03720
721,0.03910
722,0.03700
723,0.03880
724,0.03770
725,0.03630
726,0.03720
727,0.03730
728,0.03840
729,0.03910
730,0.03960
731,0.03890
732,0.04030
733,0.04000
734,0.04000
735,0.03900
736,0.03950
737,0.04010
738,0.03860
739,0.04150
740,0.04010
741,0.04110
742,0.04220
743,0.04040
744,0.04140
745,0.04140
746,0.04170
747,0.04070
748,0.04280
749,0.04310
750,0.04080
751,0.04110
752,0.04150
753,0.04250
754,0.04220
755,0.03990
756,0.04230
757,0.04110
758,0.04260
759,0.04180
760,0.04340
761,0.04220
762,0.04060
763,0.04010
764,0.04130
765,0.04220
766,0.04000
767,0.03950
768,0.03940
769,0.03850
770,0.03870
771,0.03900
772,0.03850
773,0.03930
774,0.03790
775,0.03530
776,0.03920
777,0.04000
778,0.03650
779,0.03780
780,0.03910
781,0.03760
782,0.03870
783,0.03720
784,0.03860
785,0.04010
786,0.03680
787,0.03730
788,0.03610
789,0.04020
790,0.03850
791,0.03740
792,0.03560
793,0.03890
794,0.03810
795,0.03880
796,0.03770
797,0.03650
798,0.03760
799,0.03940
800,0.03850
